"genus","name","lat","lon"
"capsicum","annuum",17.2278,-90.7583
"capsicum","annuum",16.6386,-89.9903
"capsicum","annuum",16.6388,-90.5639
"capsicum","annuum",16.4472,-89.4751
"capsicum","annuum",16.8333,-90.8667
"capsicum","annuum",14.9095,-90.0093
"capsicum","annuum",14.9095,-90.0093
"capsicum","annuum",14.9095,-90.0093
"capsicum","annuum",17.2025,-89.6168
"capsicum","annuum",17.1575,-89.6401
"capsicum","annuum",14.1801,-90.8643
"capsicum","annuum",14.2251,-90.1821
"capsicum","annuum",14.2251,-90.1821
"capsicum","annuum",13.9231,-90.8128
"capsicum","annuum",14.4411,-91.7895
"capsicum","annuum",15.2745,-89.0747
"capsicum","annuum",14.9771,-89.5281
"capsicum","annuum",14.8285,-89.6027
"capsicum","annuum",14.8781,-89.5141
"capsicum","annuum",14.2835,-89.8969
"capsicum","annuum",14.2835,-89.8969
"capsicum","annuum",14.2701,-89.8923
"capsicum","annuum",14.2971,-90.3409
"capsicum","annuum",14.2542,-90.2125
"capsicum","annuum",14.0765,-90.4203
"capsicum","annuum",14.0675,-90.3643
"capsicum","annuum",13.9141,-90.2942
"capsicum","annuum",14.5181,-91.6821
"capsicum","annuum",14.7925,-89.5374
"capsicum","annuum",14.6395,-91.5141
"capsicum","annuum",15.2655,-89.0841
"capsicum","annuum",16.4545,-90.2055
"capsicum","annuum",14.2251,-91.4016
"capsicum","annuum",15.5991,-91.8596
"capsicum","annuum",15.6755,-91.8036
"capsicum","annuum",14.6845,-89.3456
"capsicum","annuum",14.6035,-90.5009
"capsicum","annuum",14.6833,-89.3501
"capsicum","annuum",14.7983,-89.5467
"capsicum","annuum",14.2833,-89.8833
"capsicum","annuum",16.5501,-90.4001
"capsicum","annuum",14.1833,-90.4333
"capsicum","annuum",16.0833,-90.2501
"capsicum","annuum",16.6667,-89.4501
"capsicum","annuum",15.4667,-88.8167
"capsicum","annuum",14.5167,-90.1833
"capsicum","annuum",15.4001,-89.0667
"capsicum","annuum",14.5833,-91.4501
"capsicum","annuum",14.5833,-91.5833
"capsicum","annuum",16.8333,-90.8667
"capsicum","annuum",14.5405,-91.4156
"capsicum","annuum",16.3347,-89.4222
"capsicum","annuum",16.8333,-90.8667
"capsicum","annuum",16.3347,-89.4222
"capsicum","annuum",16.6208,-90.2708
"capsicum","annuum",16.6388,-90.5639
"capsicum","annuum",16.4472,-89.575
"capsicum","annuum",16.9625,-89.9139
"capsicum","annuum",16.9625,-89.9139
"capsicum","annuum",16.6386,-89.9903
"capsicum","annuum",16.5278,-90.3125
"capsicum","annuum",15.3285,-91.5233
"capsicum","annuum",15.6441,-88.9904
"capsicum","annuum",14.7521,-90.2241
"capsicum","annuum",16.9667,-89.6667
"solanum","lycopersicum",16.5833,-90.4167
"solanum","lycopersicum",15.1833,-90.6001
"solanum","lycopersicum",15.6667,-91.7001
"solanum","lycopersicum",14.9333,-90.6667
"solanum","lycopersicum",14.6833,-89.3501
"solanum","lycopersicum",15.3001,-91.0667
"solanum","lycopersicum",15.4001,-91.9501
"solanum","lycopersicum",14.6833,-89.3501
"solanum","lycopersicum",15.3405,-91.3138
"solanum","lycopersicum",14.7167,-91.2501
"solanum","lycopersicum",14.5501,-89.3501
"solanum","lycopersicum",14.9667,-89.5167
"solanum","lycopersicum",14.9667,-89.5167
"solanum","lycopersicum",14.9333,-89.6001
"solanum","lycopersicum",14.8167,-89.3667
"solanum","lycopersicum",14.6667,-89.5001
"solanum","lycopersicum",14.6333,-89.9667
"solanum","lycopersicum",14.6333,-89.9667
"solanum","lycopersicum",14.5833,-89.7001
"solanum","lycopersicum",16.5001,-90.1833
"solanum","lycopersicum",14.1501,-90.4001
"solanum","lycopersicum",15.5501,-89.2667
"solanum","lycopersicum",14.2533,-90.2788
"solanum","lycopersicum",15.3833,-89.6333
"solanum","lycopersicum",14.2533,-90.2788
"solanum","lycopersicum",15.2833,-89.7833
"solanum","lycopersicum",15.3833,-89.6333
"solanum","lycopersicum",15.3833,-89.6333
"solanum","lycopersicum",17.0001,-89.4333
"solanum","lycopersicum",15.5501,-88.6333
"solanum","lycopersicum",16.4167,-90.1833
"solanum","lycopersicum",16.8501,-90.2833
"solanum","lycopersicum",14.6317,-90.9263
"solanum","lycopersicum",14.7833,-89.7667
"solanum","lycopersicum",14.6083,-90.8043
"solanum","lycopersicum",14.0833,-90.8501
"solanum","lycopersicum",14.6333,-91.2001
"solanum","lycopersicum",14.6788,-89.3153
"solanum","lycopersicum",16.7862,-90.1167
"solanum","lycopersicum",14.5863,-90.5327
"solanum","lycopersicum",14.86527,-90.020317
"manihot","aesculifolia",14.8651,-90.5821
"manihot","aesculifolia",15.7553,-91.8429
"manihot","aesculifolia",14.9144,-90.0847
"manihot","aesculifolia",15.1158,-89.3611
"manihot","aesculifolia",14.8178,-90.6273
"manihot","aesculifolia",14.8813,-90.5787
"manihot","aesculifolia",15.7475,-88.6482
"manihot","aesculifolia",14.869,-89.5007
"manihot","aesculifolia",15.6498,-90.9074
"solanum","agrimonifolium",15.2071,-92.0421
"solanum","agrimonifolium",14.9133,-91.3183
"solanum","agrimonifolium",14.7501,-91.4167
"solanum","agrimonifolium",14.9467,-91.8551
"solanum","agrimonifolium",15.1717,-91.9467
"solanum","agrimonifolium",15.0767,-91.8801
"solanum","agrimonifolium",14.8583,-91.1951
"solanum","agrimonifolium",14.5267,-90.8783
"solanum","agrimonifolium",14.5267,-90.8783
"solanum","agrimonifolium",15.4767,-91.6233
"solanum","agrimonifolium",15.4783,-91.6217
"solanum","agrimonifolium",15.4817,-91.6217
"solanum","agrimonifolium",15.8201,-91.5083
"solanum","agrimonifolium",15.8201,-91.5083
"solanum","agrimonifolium",14.7881,-91.6728
"solanum","agrimonifolium",15.5991,-91.4483
"solanum","agrimonifolium",15.4591,-91.5141
"solanum","agrimonifolium",15.0225,-91.7989
"solanum","agrimonifolium",15.0495,-91.8269
"solanum","agrimonifolium",14.7431,-91.6821
"solanum","agrimonifolium",15.0495,-91.8129
"solanum","agrimonifolium",15.1395,-92.0794
"solanum","agrimonifolium",15.4545,-91.6261
"solanum","agrimonifolium",14.9275,-91.8783
"solanum","agrimonifolium",14.9095,-91.3456
"solanum","agrimonifolium",14.9114,-91.3455
"solanum","agrimonifolium",14.9114,-91.3455
"solanum","agrimonifolium",14.8285,-90.3316
"solanum","agrimonifolium",14.9321,-91.9063
"solanum","agrimonifolium",14.9365,-91.8643
"solanum","agrimonifolium",14.6665,-90.3596
"solanum","agrimonifolium",14.7521,-91.4763
"solanum","agrimonifolium",14.7341,-91.6915
"solanum","agrimonifolium",14.7835,-91.4436
"solanum","agrimonifolium",15.0991,-89.9156
"solanum","agrimonifolium",15.7385,-91.4903
"solanum","agrimonifolium",15.4095,-91.7947
"solanum","agrimonifolium",14.9321,-91.8643
"solanum","agrimonifolium",14.9321,-91.8643
"solanum","agrimonifolium",14.9321,-91.8643
"solanum","agrimonifolium",14.9545,-91.8923
"solanum","americanum",14.6531,-90.8036
"solanum","americanum",16.2958,-89.3675
"solanum","americanum",17.3871,-89.6401
"solanum","americanum",14.4861,-90.8129
"solanum","americanum",15.9333,-90.7501
"solanum","americanum",14.5333,-90.7569
"solanum","americanum",15.1001,-89.3501
"solanum","americanum",14.5001,-89.8667
"solanum","americanum",14.3333,-89.7001
"solanum","americanum",14.3969,-90.2802
"solanum","americanum",16.3285,-89.4203
"solanum","americanum",14.5167,-90.1833
"solanum","americanum",16.5181,-90.1681
"solanum","americanum",14.9001,-89.8833
"solanum","americanum",16.6333,-90.1333
"solanum","americanum",16.6667,-90.2667
"solanum","americanum",16.8501,-90.2833
"solanum","americanum",16.6501,-89.5001
"solanum","americanum",16.3375,-89.4203
"solanum","americanum",16.2501,-89.4001
"solanum","americanum",14.6333,-90.8001
"solanum","americanum",14.6333,-90.6667
"solanum","americanum",14.9185,-91.1074
"solanum","americanum",14.8465,-92.1541
"solanum","americanum",14.5901,-92.1354
"solanum","americanum",14.5001,-91.8501
"solanum","americanum",14.3871,-91.5514
"solanum","americanum",14.1035,-90.8736
"solanum","americanum",13.8781,-90.0887
"solanum","americanum",14.6621,-90.3596
"solanum","americanum",14.5811,-90.5491
"solanum","americanum",14.9231,-91.9156
"solanum","americanum",14.5721,-90.6915
"solanum","americanum",16.9005,-89.8736
"solanum","americanum",16.9005,-89.8736
"solanum","americanum",16.1711,-89.4529
"solanum","americanum",14.5271,-91.6775
"solanum","americanum",15.0001,-90.4833
"solanum","americanum",14.4591,-90.6915
"solanum","americanum",15.7295,-88.5887
"solanum","americanum",14.9231,-91.9296
"solanum","americanum",15.4767,-89.7711
"solanum","americanum",14.9051,-92.0561
"solanum","americanum",14.6333,-90.5167
"solanum","americanum",15.9095,-89.2288
"solanum","americanum",16.4545,-90.2148
"solanum","americanum",15.0541,-90.1961
"solanum","americanum",15.4141,-89.8082
"solanum","americanum",14.6395,-90.8129
"solanum","americanum",15.1171,-89.3643
"solanum","americanum",14.5901,-89.3829
"solanum","americanum",14.3871,-90.2942
"solanum","americanum",14.5271,-90.7988
"solanum","americanum",14.5353,-89.7653
"solanum","americanum",14.5271,-90.7568
"solanum","americanum",14.5721,-90.6775
"solanum","americanum",14.7295,-90.9857
"solanum","americanum",14.9411,-89.9717
"solanum","americanum",14.5451,-91.6821
"solanum","americanum",15.2611,-89.0934
"solanum","americanum",14.6395,-90.8129
"solanum","americanum",14.5945,-90.7522
"solanum","americanum",14.4231,-90.6961
"solanum","americanum",14.9792,-89.5222
"solanum","americanum",14.2969,-89.8947
"solanum","americanum",14.2701,-90.2942
"solanum","americanum",15.3915,-91.6401
"solanum","americanum",14.1801,-90.6961
"solanum","americanum",14.4833,-90.3264
"solanum","americanum",14.5135,-92.1915
"solanum","americanum",15.3217,-91.4706
"solanum","americanum",14.4501,-90.6401
"solanum","americanum",16.9455,-89.9623
"solanum","americanum",16.2071,-89.4389
"solanum","americanum",17.2025,-89.6168
"solanum","americanum",17.2025,-89.6168
"solanum","americanum",15.4833,-90.3264
"solanum","americanum",14.5225,-90.7989
"solanum","americanum",15.4833,-90.3264
"solanum","americanum",15.6755,-90.4156
"solanum","americanum",14.3001,-90.7101
"solanum","americanum",14.7611,-91.1727
"solanum","americanum",15.4725,-91.7895
"solanum","americanum",15.4267,-90.3333
"solanum","americanum",14.9321,-91.8783
"solanum","americanum",15.0181,-90.2475
"solanum","americanum",16.45,-90.1015
"dioscorea","bartlettii",17.3936,-89.6336
"dioscorea","bartlettii",17.2251,-89.6133
"dioscorea","bartlettii",15.6665,-88.9857
"dioscorea","bartlettii",16.8511,-89.8596
"dioscorea","bartlettii",16.5225,-89.2989
"dioscorea","bartlettii",16.6215,-89.5701
"dioscorea","bartlettii",17.2025,-89.6168
"dioscorea","bartlettii",16.9667,-89.6501
"dioscorea","bartlettii",16.9667,-89.6501
"dioscorea","bartlettii",15.9501,-89.2501
"dioscorea","bartlettii",17.2025,-89.6168
"dioscorea","bartlettii",17.0675,-89.6868
"dioscorea","bartlettii",17.6845,-89.4249
"dioscorea","bartlettii",17.6801,-89.4718
"dioscorea","bartlettii",17.6801,-89.4718
"dioscorea","bartlettii",16.0675,-89.3409
"dioscorea","bartlettii",17.1531,-89.6587
"dioscorea","bartlettii",15.8511,-89.2055
"dioscorea","bartlettii",15.3421,-89.7288
"dioscorea","bartlettii",17.2025,-89.6168
"dioscorea","bartlettii",17.2251,-89.6133
"dioscorea","bartlettii",15.5832,-89.9951
"dioscorea","bartlettii",15.3421,-89.7522
"dioscorea","bartlettii",16.9951,-89.6915
"dioscorea","bartlettii",15.3001,-90.0794
"dioscorea","bartlettii",17.1981,-89.6308
"dioscorea","bartlettii",16.3601,-89.4389
"dioscorea","bartlettii",15.4771,-89.4671
"dioscorea","bartlettii",17.0451,-89.3829
"theobroma","bicolor",15.4042,-89.7833
"theobroma","bicolor",15.4042,-89.7833
"theobroma","bicolor",14.0675,-90.4437
"theobroma","bicolor",15.5991,-90.6074
"theobroma","bicolor",14.0675,-90.4437
"theobroma","bicolor",14.0675,-90.4437
"theobroma","bicolor",15.8781,-91.1308
"theobroma","bicolor",15.6755,-90.4156
"solanum","bulbocastanum",15.7667,-91.5051
"solanum","bulbocastanum",15.1551,-90.2917
"solanum","bulbocastanum",15.1717,-90.2951
"solanum","bulbocastanum",15.2151,-90.2951
"solanum","bulbocastanum",15.3113,-91.5183
"solanum","bulbocastanum",15.1551,-91.5483
"solanum","bulbocastanum",15.1485,-92.0514
"solanum","bulbocastanum",14.4833,-90.7001
"solanum","bulbocastanum",14.6845,-91.3035
"solanum","bulbocastanum",15.3555,-91.5934
"solanum","bulbocastanum",15.4141,-91.8961
"solanum","bulbocastanum",14.9275,-90.3736
"solanum","bulbocastanum",15.3241,-91.5561
"solanum","bulbocastanum",15.2115,-91.5187
"solanum","bulbocastanum",15.2439,-90.2335
"solanum","bulbocastanum",15.2439,-90.2335
"solanum","bulbocastanum",15.3825,-91.4436
"solanum","bulbocastanum",15.3825,-91.4436
"solanum","bulbocastanum",15.3871,-91.6121
"solanum","bulbocastanum",15.3421,-91.3409
"solanum","bulbocastanum",14.6711,-91.2849
"solanum","bulbocastanum",15.0911,-90.5467
"solanum","bulbocastanum",14.7501,-91.5001
"solanum","bulbocastanum",15.2439,-90.2335
"theobroma","cacao",15.8645,-89.2195
"theobroma","cacao",16.0675,-89.3456
"theobroma","cacao",15.4767,-89.7711
"theobroma","cacao",15.4042,-89.7833
"theobroma","cacao",14.5333,-91.5028
"theobroma","cacao",14.6035,-91.5934
"theobroma","cacao",14.5333,-91.5028
"theobroma","cacao",16.8062,-90.5237
"theobroma","cacao",16.7881,-90.1214
"theobroma","cacao",15.3375,-89.7428
"theobroma","cacao",14.4321,-91.2195
"vasconcellea","cauliflora",15.4767,-89.7711
"vasconcellea","cauliflora",14.2745,-90.2989
"vasconcellea","cauliflora",14.6553,-91.5654
"vasconcellea","cauliflora",14.4095,-90.8269
"vasconcellea","cauliflora",14.644,-91.5374
"vasconcellea","cauliflora",14.5225,-91.6915
"vasconcellea","cauliflora",14.536,-91.7195
"vasconcellea","cauliflora",14.441,-90.8129
"vasconcellea","cauliflora",14.351,-90.8059
"vasconcellea","cauliflora",14.3375,-90.7569
"vasconcellea","cauliflora",15.6845,-88.6821
"vasconcellea","cauliflora",14.7025,-91.5374
"vasconcellea","cauliflora",14.9635,-91.925
"vasconcellea","cauliflora",13.9185,-90.7849
"vasconcellea","cauliflora",17.036,-89.6868
"solanum","clarum",15.4771,-91.5421
"solanum","clarum",15.4751,-91.5083
"solanum","clarum",15.0717,-91.5583
"solanum","clarum",15.0633,-91.5651
"solanum","clarum",15.1717,-91.9467
"solanum","clarum",15.1717,-91.9733
"solanum","clarum",15.1833,-92.0667
"solanum","clarum",14.8601,-91.2283
"solanum","clarum",14.8767,-91.2283
"solanum","clarum",14.8817,-91.2467
"solanum","clarum",14.9133,-91.3183
"solanum","clarum",15.4601,-91.5201
"solanum","clarum",15.4867,-91.5067
"solanum","clarum",15.4901,-91.5151
"solanum","clarum",15.4751,-91.5151
"solanum","clarum",15.5017,-91.4583
"solanum","clarum",15.8201,-91.5083
"solanum","clarum",14.9067,-91.2951
"solanum","clarum",15.4445,-91.4599
"solanum","clarum",14.8195,-91.3129
"solanum","clarum",15.4681,-91.5281
"solanum","clarum",15.5405,-91.5001
"solanum","clarum",14.9275,-91.6915
"solanum","clarum",14.9275,-91.6915
"solanum","clarum",14.9275,-91.6915
"solanum","clarum",15.0811,-91.5141
"solanum","clarum",14.9275,-91.6915
"solanum","clarum",14.9275,-91.6915
"solanum","clarum",14.9114,-91.3455
"solanum","clarum",14.8691,-91.2288
"solanum","clarum",14.8465,-91.1915
"solanum","clarum",14.4725,-90.7055
"solanum","clarum",15.5405,-91.5001
"solanum","clarum",14.8691,-91.2288
"solanum","clarum",14.8825,-91.2568
"solanum","clarum",15.5991,-91.4483
"solanum","clarum",14.7565,-91.5327
"solanum","clarum",15.5001,-91.4156
"solanum","clarum",15.4681,-91.5281
"solanum","cobanense",14.5271,-90.8362
"solanum","cobanense",15.3151,-90.3503
"solanum","cobanense",15.1125,-89.6681
"solanum","cobanense",15.0855,-89.6868
"solanum","cobanense",15.9501,-91.2849
"solanum","cobanense",15.3105,-90.3036
"phaseolus","coccineus",14.9764,-91.7986
"phaseolus","coccineus",14.6001,-90.8001
"phaseolus","coccineus",14.5833,-90.8001
"phaseolus","coccineus",14.4666,-90.7333
"phaseolus","coccineus",14.8333,-91.4667
"phaseolus","coccineus",14.7667,-91.4833
"phaseolus","coccineus",14.7501,-91.4833
"phaseolus","coccineus",14.7167,-91.5167
"phaseolus","coccineus",14.7333,-91.2833
"phaseolus","coccineus",15.0833,-89.9333
"phaseolus","coccineus",14.6001,-90.0667
"phaseolus","coccineus",14.5833,-90.0833
"phaseolus","coccineus",14.7167,-90.9667
"phaseolus","coccineus",14.7333,-91.1167
"phaseolus","coccineus",14.7833,-91.3167
"phaseolus","coccineus",14.9501,-91.7167
"phaseolus","coccineus",15.1667,-91.5667
"phaseolus","coccineus",14.9001,-91.5333
"phaseolus","coccineus",14.5166,-90.2833
"phaseolus","coccineus",14.6667,-90.9501
"phaseolus","coccineus",14.7833,-91.0333
"phaseolus","coccineus",14.7001,-90.8833
"phaseolus","coccineus",14.4333,-90.5167
"phaseolus","coccineus",14.5501,-90.5001
"phaseolus","coccineus",14.7333,-90.6333
"phaseolus","coccineus",14.5501,-90.8501
"phaseolus","coccineus",15.3501,-91.3667
"phaseolus","coccineus",15.3501,-91.3667
"phaseolus","coccineus",14.8167,-91.5167
"phaseolus","coccineus",14.8001,-91.4833
"phaseolus","coccineus",14.7501,-91.5167
"phaseolus","coccineus",14.7501,-91.5667
"phaseolus","coccineus",14.5901,-90.5966
"phaseolus","coccineus",14.5001,-90.2501
"phaseolus","coccineus",14.7333,-90.9833
"phaseolus","coccineus",14.5495,-90.1074
"phaseolus","coccineus",15.5833,-91.4333
"phaseolus","coccineus",15.3501,-91.4167
"phaseolus","coccineus",14.5667,-90.8501
"phaseolus","coccineus",14.5667,-90.8501
"phaseolus","coccineus",14.5667,-90.8501
"phaseolus","coccineus",14.5181,-90.2895
"phaseolus","coccineus",14.5833,-90.0887
"phaseolus","coccineus",14.5833,-90.0887
"phaseolus","coccineus",14.5675,-90.0981
"phaseolus","coccineus",14.6667,-90.9667
"phaseolus","coccineus",14.6677,-91.0628
"phaseolus","coccineus",14.7501,-91.2833
"phaseolus","coccineus",14.8667,-91.4167
"phaseolus","coccineus",14.8961,-91.3596
"phaseolus","coccineus",14.9333,-91.7667
"phaseolus","coccineus",14.9001,-91.7667
"phaseolus","coccineus",14.9501,-91.6667
"phaseolus","coccineus",14.5833,-90.0887
"phaseolus","coccineus",14.5667,-90.8501
"phaseolus","coccineus",14.6305,-90.6775
"phaseolus","coccineus",14.6621,-91.0654
"phaseolus","coccineus",14.8001,-91.4081
"phaseolus","coccineus",15.4141,-91.4296
"phaseolus","coccineus",15.4905,-91.7569
"phaseolus","coccineus",14.5811,-91.1915
"phaseolus","coccineus",14.7933,-90.8036
"phaseolus","coccineus",14.6042,-90.0439
"phaseolus","coccineus",14.6042,-90.0439
"phaseolus","coccineus",15.3465,-91.3829
"phaseolus","coccineus",14.7745,-91.5654
"phaseolus","coccineus",14.7971,-91.6681
"phaseolus","coccineus",14.4005,-89.8456
"phaseolus","coccineus",14.6291,-89.9547
"phaseolus","coccineus",14.5991,-90.0701
"phaseolus","coccineus",15.0855,-89.6868
"phaseolus","coccineus",14.7256,-91.2958
"phaseolus","coccineus",14.5225,-90.8316
"phaseolus","coccineus",14.5271,-90.8421
"phaseolus","coccineus",15.2295,-91.5141
"phaseolus","coccineus",14.7791,-91.5001
"phaseolus","coccineus",15.0181,-91.7988
"phaseolus","coccineus",15.0181,-91.7988
"phaseolus","coccineus",14.7115,-91.0887
"phaseolus","coccineus",14.6072,-90.9401
"phaseolus","coccineus",15.2295,-91.5141
"phaseolus","coccineus",14.8961,-91.6074
"phaseolus","coccineus",14.53,-90.95
"phaseolus","coccineus",14.7,-91.1
"phaseolus","coccineus",14.2667,-91.6333
"phaseolus","coccineus",14.7167,-91.3
"phaseolus","coccineus",14.7,-91.1
"phaseolus","coccineus",14.65,-90.95
"phaseolus","coccineus",14.9667,-91.6333
"phaseolus","coccineus",15.1333,-91.7833
"phaseolus","coccineus",14.9167,-91.45
"phaseolus","coccineus",15.3833,-91.4667
"phaseolus","coccineus",14.7333,-91.1167
"dioscorea","composita",17.6935,-89.5794
"dioscorea","composita",17.7025,-89.5561
"dioscorea","composita",17.2025,-89.6168
"dioscorea","composita",17.1333,-91.1833
"dioscorea","composita",17.2251,-89.6133
"dioscorea","composita",16.0675,-89.3456
"dioscorea","composita",16.0675,-89.3456
"dioscorea","composita",15.7521,-89.5467
"dioscorea","composita",16.0271,-89.3222
"dioscorea","composita",16.0675,-89.3456
"dioscorea","composita",16.1261,-89.2942
"dioscorea","composita",15.5181,-88.8176
